index,Site Type,Name,Total PFAS,Latitude,Longtitude,distancetoirport,distancetolandfil,distancetochemfactory,distancetofirefighting,distancetowaterways,spilldata,chemindustry,federalsites,greenhouse,solidwaste,ustincident,chemtowater
193,Drinking Water,CITY OF THOMASVILLE NC,17.0,35.88264,-80.08199,6.374428337912429,2.5464069282427535,0.5542353496800412,0.5542353496800412,8.020038017360692,29.981713316502624,0.5542353496800412,47.77214259165636,23.903292222489767,9.997524373052263,8.144398139381224,7.79214143214589
194,Drinking Water,WELDON WATER SYSTEM NC,17.0,36.4271,-77.59553,10.340623598772861,2.5643926685866436,2.9782031562704536,2.9782031562704536,23.742815452269724,96.07669714759169,2.9782031562704536,73.33119789230945,123.72764735372017,8.969153763648066,4.793131730599326,25.37678504121042
195,Drinking Water,TOWN OF MICRO NC,16.9,35.56377,-78.20444,16.9938576832229,14.277652194355861,5.309771182001062,5.309771182001062,17.083421002453345,80.51242405958246,5.309771182001062,32.10774216405987,68.49332352738939,12.00590344373082,8.53575415084318,14.8048547863437
196,Drinking Water,CITY OF NEWTON  NC ,16.8,35.66986,-81.22147,12.70881575726385,3.0271038870258398,0.8140356059034388,0.8140356059034388,15.77887107511583,36.13417995324727,0.8140356059034388,56.958106411933095,121.86914734201683,8.405288615748855,10.91584017645751,16.294637178328667
197,Drinking Water,CITY OF DURHAM  NC,16.8,35.99403,-78.89862,16.012553833004944,1.916089112772499,2.3162661487386025,2.3162661487386025,13.62989175811952,92.04256629489461,2.3162661487386025,17.779586357539223,8.932853064375927,1.5109525689945522,0.30273270587571827,15.938015317906089
198,Drinking Water,DAVIE COUNTY WATER SYSTEM,15.7,35.9367,-80.58828,11.926530369658895,8.86347281220226,5.298006700729704,5.298006700729704,19.920724207904854,34.104831063484966,5.298006700729704,32.71508548765098,58.15226203906994,22.709973955982992,23.880715706883013,22.023131899691595
199,Drinking Water,ROBESON COUNTY WATER SYSTEM NC,15.5,34.63839,-79.10969,5.535186708504949,1.581685900757403,3.2127739941287743,3.2127739941287743,1.5106419175574473,33.21143512661312,3.2127739941287743,55.22229216104507,33.53739879852387,9.915940925845042,8.998562329780697,2.277276484951624
200,Drinking Water,MARTIN CO REGIONAL WASA NC,14.9,35.75957,-79.0193,20.576708356477074,4.786770188379618,13.011450843079738,13.011450843079738,0.00034576552666157405,65.4198066062616,13.011450843079738,24.86608723262266,22.069032480558857,14.264269296262897,18.485117550225198,5.602244233872109
201,Drinking Water,MONTGOMERY COUNTY WATER SYSTEM NC,14.4,35.75957,-79.0193,20.576708356477074,4.786770188379618,13.011450843079738,13.011450843079738,0.00034576552666157405,65.4198066062616,13.011450843079738,24.86608723262266,22.069032480558857,14.264269296262897,18.485117550225198,5.602244233872109
202,Drinking Water,CITY OF REIDSVILLE NC,14.3,36.35486,-79.66447,5.626474623455978,2.0829397840461175,3.0435227147826236,3.0435227147826236,17.73941020085721,34.99489510118568,3.0435227147826236,36.67776476594865,41.12116971675592,7.809256642982557,34.960899958786655,18.316795350525112
203,Drinking Water,CITY OF ROCKY MOUNT NC,13.9,35.93821,-77.79053,12.486181708532737,4.8361548935015835,3.2145485777936376,3.2145485777936376,9.69974700654485,136.4449529677379,3.2145485777936376,67.4752792877621,94.67668802819736,6.507885738545859,1.3114352767236166,12.07842746391648
204,Waterways,Cape Fear River,13.7,34.92337,-78.7982,5.3195412162527385,7.8685476442804445,6.635902176077325,6.635902176077325,7.059425766041708,10.297017734712549,6.635902176077325,39.38800067481604,9.786794223657715,5.497572637741789,13.323773997847688,8.346865784093906
205,Waterways,Catawba River,13.7,35.82241,-81.18403,12.049681781090428,3.024225020615811,1.7929096019912132,1.7929096019912132,9.917838727489729,37.347595205285,1.7929096019912132,62.62084193407647,113.28491384911773,6.106335042807764,11.95409983077933,10.673412316207827
206,Drinking Water,TOWN OF DALLAS NC,13.5,35.31654,-81.17581,13.16885152681153,3.7322347433295184,2.4184944817309244,2.4184944817309244,20.367787898410814,13.826065862875383,2.4184944817309244,24.979399777330187,138.12736488380327,4.948877902627938,5.701701014212479,21.35933638879751
207,Drinking Water,CITY OF ALBEMARLE  NC,13.1,35.35014,-80.20006,8.996561538274747,6.6836786437250195,1.8909588942553432,1.8909588942553432,16.394012089083315,43.73842392760504,1.8909588942553432,44.20184622705506,83.41700667880082,36.56348308339624,0.2716562849428752,14.557179993125365
208,Waterways,Cape Fear River,13.0,35.17608,-78.80974,12.903503912444618,10.329182053643278,4.648191390888246,4.648191390888246,24.454732048066038,16.48870025422149,4.648191390888246,30.70616665822459,37.25325459320075,16.712763664233933,14.538170917196759,23.533042862822487
209,Waterways,Cape Fear River,13.0,35.50852,-78.96071,14.899435512452392,10.700679160512557,9.781690040441775,9.781690040441775,15.754236256934535,37.76948487040177,9.781690040441775,43.20451590886283,44.78110748061131,13.096773285415185,20.74864617179858,6.292543483187732
210,Waterways,Catawba River,13.0,35.85241,-81.18404,8.74658557995001,3.471016817546858,1.6975023703225822,1.6975023703225822,12.217403674143448,34.1605155213107,1.6975023703225822,63.728893023888844,112.48274368177606,5.7364839468323074,14.30397773526898,10.673412316207827
211,Waterways,Chowan River,13.0,36.4717,-76.94345,27.852933402447498,9.17413446761663,12.66944274159947,12.66944274159947,4.112701727617753,42.859462412139536,12.66944274159947,52.70872505791965,126.47810799809197,62.83188644590542,40.33391109608802,7.4412060960147
212,Drinking Water,MORGANTON CITY OF NC,13.0,35.74541,-81.68482,3.579520326319409,3.117304811371971,1.9230027603202375,1.9230027603202375,13.688100780080795,56.2115753440057,1.9230027603202375,90.21561234774943,159.17622445170574,5.808040747767617,0.21739275141902337,15.561519249137458
213,Drinking Water,TOWN OF NORWOOD NC,12.9,35.21959,-80.11895,22.461931750300725,4.128594460071209,4.196486437976691,4.196486437976691,12.977831191908692,59.49350956374642,4.196486437976691,60.089446284355994,96.20015924177197,20.72703187590858,16.005203565263937,17.173207221599128
214,Drinking Water,PERQUIMANS COUNTY WATER SYSTEM NC,12.8,36.18917,-76.46528,20.043680084248994,12.42791322341508,7.941779698409727,7.941779698409727,5.310088521835258,61.261423555822894,7.941779698409727,44.78409286352629,173.42602779232195,25.123979573551914,43.24345274638815,6.77148618077673
215,Drinking Water,CITY OF MOUNT AIRY  NC,12.7,36.49996,-80.60538,6.6528047418674054,0.9659739882826344,1.5914816806051624,1.5914816806051624,6.540884149080913,73.8402560182625,1.5914816806051624,76.64221710179926,74.29724431233899,3.8672976267323405,41.514598696289326,8.113890316446504
216,Drinking Water,CITY OF BREVARD NC,12.6,35.23345,-82.73429,9.47758110009156,4.820954432279688,25.033989227429384,25.033989227429384,5.07855782983975,63.28080734850359,25.033989227429384,61.32799005599337,128.9700219167365,3.9429002029567584,2.497790402035323,16.17160168652786
217,Drinking Water,TOWN OF YANCEYVILLE NC,12.5,36.40403,-79.33613,4.842026165121621,4.908548240126974,1.9973974020570349,1.9973974020570349,13.807334867008015,61.478640980157735,1.9973974020570349,34.62473649097429,67.18989957397794,29.455454488433872,37.43600382788538,11.811746145641104
218,Drinking Water,TOWN OF WAGRAM NC,12.1,34.88794,-79.36615,10.896097895675007,5.434480502769703,13.297165401892796,13.297165401892796,12.805118864285893,38.14770717643262,13.297165401892796,18.99009649374782,48.384663998483624,6.800489663818104,14.233497151367466,12.509477924468731
219,Drinking Water,TOWN OF DANBURY NC,11.4,36.40931,-80.20621,13.155820810399057,6.889076599822648,16.284838719131557,16.284838719131557,19.05287168299024,40.85788071860318,16.284838719131557,79.51477033707278,42.945658739278564,9.38877297866514,24.99406699624344,3.892599949905764
220,Drinking Water,TOWN OF WALLACE NC,11.0,34.73819,-77.99265,2.131248384997763,13.420901447540755,2.018647625654675,2.018647625654675,10.667609024911618,56.29047528831328,2.018647625654675,53.58327737722445,78.12483198533471,11.891567694949277,32.73513959740286,10.516850712459933
221,Drinking Water,SOUTHERN WAYNE SANITARY DIST NC,10.1,35.33246,-78.08084,10.993378038135617,4.826366859506054,5.312622027429083,5.312622027429083,23.317435334565197,73.70173063888825,5.312622027429083,10.408301253315342,87.92960458415081,12.661047078419355,3.9416379077319075,19.95821526358359
222,Drinking Water,CITY OF KANNAPOLIS  NC,10.0,35.48736,-80.62173,13.459176244028374,1.93053912819897,6.549343840220103,6.549343840220103,10.861877661679872,17.957237008539547,6.549343840220103,19.80389664201404,88.25121800417969,21.30017247684845,6.580892811017335,5.316284498410839
223,Drinking Water,TOWN OF SEVEN DEVILS NC,9.8,36.14595,-81.7976,9.325650045260089,16.73573107897756,35.88159398316441,35.88159398316441,22.966176697182952,44.53791038549551,35.88159398316441,56.740388641644444,164.80649968609606,20.701034754699165,16.501321996258593,6.52211365900557
224,Drinking Water,WAYNE WATER DISTRICTS,9.8,35.36356,-77.93032,3.756141590704242,4.170025507709436,2.9132697387767936,2.9132697387767936,14.733351113491851,87.48645192180676,2.9132697387767936,3.7804278112090657,100.9692240702,8.240554087414905,5.008257653302446,16.103733762107048
225,Drinking Water,LINCOLN COUNTY WTP NC,9.2,35.4637,-81.20782,4.694447976049319,8.972325476025475,1.3997318151542193,1.3997318151542193,26.08037582200424,23.744839071307403,1.3997318151542193,37.340712812583575,131.15571121956742,6.541309474154536,22.144098550224097,27.261562894322903
226,Drinking Water,HAMLET WATER SYSTEM NC,9.2,34.88488,-79.69422,6.026788328755608,1.5437921352105448,4.234254102099184,4.234254102099184,1.9669646848292626,64.71603778330645,4.234254102099184,25.221548892515568,78.19221025568996,25.914378716662227,40.029361445860616,3.834120717344234
227,Drinking Water,CHOCOWINITY WATER SYSTEM NC,9.1,35.51266,-77.10051,7.844618275782997,5.409303021594033,5.965687544511295,5.965687544511295,5.8970194509353036,72.15202409008688,5.965687544511295,69.78329012970418,162.9082928856557,14.440385414845554,67.9393192870371,1.922945419080655
228,Drinking Water,MARTIN CO WATER & SEWER DIST I NC,9.0,35.75957,-79.0193,20.576708356477074,4.786770188379618,13.011450843079738,13.011450843079738,0.00034576552666157405,65.4198066062616,13.011450843079738,24.86608723262266,22.069032480558857,14.264269296262897,18.485117550225198,5.602244233872109
229,Drinking Water,TOWN OF LAKE WACCAMAW NC,9.0,34.31906,-78.50001,19.152849639219973,23.23549979693519,19.753844536351984,19.753844536351984,21.278290809220767,59.1951877904668,19.753844536351984,58.8878121393413,65.89324633464643,18.10927163440247,51.55887099873828,14.554859162369175
230,Drinking Water,CITY OF WINSTON-SALEM NC,8.6,36.09986,-80.24422,3.995659283999477,3.0416086680547045,1.9719280919949456,1.9719280919949456,12.057751593172451,28.7939929971625,1.9719280919949456,56.339849764706784,25.23157198170868,3.3229702074494143,4.000824072038729,13.605718870654112
231,Drinking Water,HERTFORD WATER SYSTEM NC,8.6,36.19016,-76.46605,20.10870866508792,12.450243341478307,8.070232741592497,8.070232741592497,5.337121087709434,61.140765230160895,8.070232741592497,44.71032367600545,173.29613132929467,25.154978972214654,43.198401970340484,6.77148618077673
232,Drinking Water,TYRRELL COUNTY WATER NC,8.5,35.89255,-76.17837,38.41868131525956,17.76848519174303,27.884906929656815,27.884906929656815,13.825238618243723,95.89189814301207,27.884906929656815,74.54667266193508,214.97215932429552,39.94589185594742,72.32676290172978,6.103286501803895
233,Drinking Water,TOWN OF WEST JEFFERSON NC,7.8,36.40374,-81.49288,7.1452290443703825,16.975736960218367,2.2334914624638036,2.2334914624638036,3.9018342021011962,33.53794040357317,2.2334914624638036,64.21893340100827,141.795838005019,18.341085416138515,4.296147933365247,1.6700627843065303
234,Drinking Water,MOORE CO PUBLIC UTIL-PINEHURST NC,7.8,35.19543,-79.46948,8.757413930116524,3.555462243718931,6.3326493083131625,6.3326493083131625,24.929875998949854,41.42379436543397,6.3326493083131625,18.41675901522572,69.59752853191323,14.95957953601725,1.053565347372814,30.62532715402845
235,Drinking Water,TOWN OF LUCAMA NC,7.5,35.64544,-78.00971,14.30699545065265,10.085446846188866,9.70691791205148,9.70691791205148,7.387400112402451,99.33754057003465,9.70691791205148,33.20789084389763,80.1162203279887,8.085260217019478,27.553339192205385,2.7790528584461205
236,Drinking Water,MOORESVILLE TOWN OF NC,7.4,35.58203,-80.81405,8.370593646773235,13.22775552888535,2.344899673449287,2.344899673449287,19.015403111046215,20.590297315377054,2.344899673449287,27.132607069282123,94.18734001636211,9.938965678897508,4.924580470557536,16.696992450696083
237,Drinking Water,CITY OF DUNN NC,7.3,35.30627,-78.6089,13.706281560974988,7.424238904485457,1.719649175625082,1.719649175625082,17.963205102471814,35.53945572002573,1.719649175625082,52.152309953298044,55.713021928936335,13.531258145204898,1.2693564511348203,18.305868902428287
238,Drinking Water,COLUMBUS COUNTY WATER DIST III NC,7.3,34.25487,-78.74762,3.8448551655893994,3.912082918767372,6.793197072584019,6.793197072584019,20.857589096017506,65.22017919120213,6.793197072584019,67.01430450695767,65.80674516562812,3.7986272211130836,44.75060249350256,14.554859162369175
239,Drinking Water,TOWN OF MAYODAN NC,7.3,36.41236,-79.96699,10.908982237398455,3.8298014503115043,1.3976001888788312,1.3976001888788312,5.463833966822192,32.69003218726528,1.3976001888788312,61.115127713826105,37.44085634282707,4.733302412293042,37.09836799450172,6.522577541501562
240,Drinking Water,TOWN OF AHOSKIE NC,7.1,36.28682,-76.98468,16.67341129526925,11.793950303375427,2.6575816005742614,2.6575816005742614,1.5993667389384643,60.79080917661086,2.6575816005742614,70.95347820750737,144.78315333368772,49.57063479031791,20.23755977582697,3.8602000806134336
241,Drinking Water,TOWN OF ROSMAN NC,7.1,35.14372,-82.82124,21.64057823608747,1.7183173724204384,36.693490287751715,36.693490287751715,13.14144018679663,59.96661207797019,36.693490287751715,58.412911815966424,127.79180531754461,11.232773625993191,15.220635799446644,16.17160168652786
242,Drinking Water,CITY OF ELIZABETH CITY NC,6.9,36.2946,-76.25105,8.221215288894522,6.185241184891637,4.136923031039522,4.136923031039522,3.1131684250592255,50.71948920278134,4.136923031039522,29.447681401267634,174.36696174146883,5.983166396526398,64.8782267862633,1.4858355896498787
243,Drinking Water,TOWN OF MOCKSVILLE NC,6.8,35.89403,-80.56145,9.308575595785058,4.0698723325140405,0.7369468930059552,0.7369468930059552,22.652774610123306,29.122298500413276,0.7369468930059552,27.663510566081523,57.3375406603108,17.423160099242693,21.34624487724356,22.023131899691595
244,Drinking Water,CHARLOTTE WATER NC,6.8,35.27683,-80.88938,8.738102396058897,0.46520379761580594,0.7953217445578307,0.7953217445578307,10.205466191970661,10.805460011069776,0.7953217445578307,7.679394102933076,121.90414362747946,0.6128627545393418,3.336899705069433,9.73969080633388
245,Drinking Water,CITY OF CHERRYVILLE NC,6.7,35.37894,-81.37957,22.84850180388782,5.298692700524263,4.777776563920634,4.777776563920634,28.03733628413906,33.485603587495625,4.777776563920634,44.66206746484149,149.3495327346893,4.962419106336584,17.408082422487443,28.514486210486645
246,Drinking Water,TOWN OF MAGNOLIA NC,6.6,34.89656,-78.05415,13.340544275809638,7.8698903090855445,4.740565727019746,4.740565727019746,21.491964538351187,69.62176100579224,4.740565727019746,50.88982962929947,71.84168311900608,2.0993872121843546,43.161688305282915,20.13849356363987
247,Drinking Water,TOWN OF PILOT MOUNTAIN NC,6.4,36.38653,-80.4695,10.891190424293525,10.478565981459324,11.214802464540838,11.214802464540838,11.254316965152443,57.11804127541288,11.214802464540838,82.37806925766822,56.94150225836596,13.697850214602944,27.609171430327045,1.7562939172169039
248,Drinking Water,TOWN OF ELM CITY NC,5.9,35.80655,-77.86332,6.411584996548023,9.941718781225616,5.439410182313148,5.439410182313148,10.358294236039592,121.31463430501853,5.439410182313148,51.775667343238936,88.69781723769691,1.7543161403775298,16.987555830923018,8.355816240401179
249,Drinking Water,PASQUOTANK COUNTY WATER SYSTEM NC,5.8,36.29271,-76.31741,13.705596808993667,6.991766653765929,2.361861275302803,2.361861275302803,8.94482496322615,50.56527380720014,2.361861275302803,29.956002963312216,170.9866342954061,9.325287463740018,59.19122385990999,9.741031230150384
250,Drinking Water,HENDERSON-KERR LAKE REG WTR NC,5.5,35.75957,-79.0193,20.576708356477074,4.786770188379618,13.011450843079738,13.011450843079738,0.00034576552666157405,65.4198066062616,13.011450843079738,24.86608723262266,22.069032480558857,14.264269296262897,18.485117550225198,5.602244233872109
251,Drinking Water,DARE CO-CAPE HATTERAS WATER NC,4.9,35.24804,-75.53932,7.59687325736116,28.770119579122287,56.99838046134669,56.99838046134669,0.0004086386694850423,82.7970732514539,56.99838046134669,128.06996725194597,303.7306141239002,15.14499091556282,120.16903810938011,23.66951016721761
252,Drinking Water,CITY OF LEXINGTON NC,4.6,35.82403,-80.25338,6.453426332204379,2.2192860283011395,5.317954430209459,5.317954430209459,19.66220706815448,33.188679750472765,5.317954430209459,31.420626297059574,38.16451397629211,10.93065898247726,11.49358821275345,14.353220646241443
253,Drinking Water,HYDE COUNTY WATER SYSTEM NC,4.6,35.37777,-76.17837,53.26734133532315,12.203013100790983,41.74980020710662,41.74980020710662,17.038730248499185,56.56953249694236,41.74980020710662,82.63349613274484,247.4825028980386,47.13631105731101,78.9186225276313,23.66951016721761
254,Drinking Water,SALISBURY-ROWAN NC,4.6,35.67097,-80.47423,4.747188784035589,5.259696200449013,2.3571327633293087,2.3571327633293087,15.724706795176438,6.989436539914517,2.3571327633293087,5.283165130392467,64.26379594137276,8.562629590730577,0.7513858843986426,13.368400604860085
255,Drinking Water,TOWN OF OLD FORT NC,4.6,35.62901,-82.18067,18.439905958525898,5.513786060674924,12.015855909697327,12.015855909697327,22.223043097462767,97.76235412504234,12.015855909697327,97.36549848116586,162.76790245031918,21.033893100089653,12.7534074473466,21.028004725628026
256,Drinking Water,TOWN OF BAKERSVILLE NC,4.2,36.01567,-82.15874,28.251037429252165,9.62912780998106,13.038670569622022,13.038670569622022,4.640372811172019,78.35032003834975,13.038670569622022,59.19892277593908,164.6435551254364,34.39830236344181,26.41467861818301,8.85049315381109
257,Drinking Water,CITY OF ROXBORO   NC,4.0,36.39375,-78.98279,12.650891507974373,5.4682475887557365,4.796823858378696,4.796823858378696,14.391278532756107,89.75974691276758,4.796823858378696,50.3388189087933,53.96159474045303,1.1182186401632077,36.47685437095153,13.90897921903097
258,Drinking Water,TOWN OF HARRISBURG NC,3.9,35.32375,-80.6559,8.850872990395183,3.013349442180028,2.00942709489482,2.00942709489482,7.647768559578047,29.158787320741872,2.00942709489482,27.587070269996598,104.31682565245059,17.285150082779346,5.9161150728220795,8.483127428366597
259,Drinking Water,TOWN OF SOUTHERN PINES NC,3.9,35.17405,-79.39225,7.3361540928309905,7.820815228752773,1.805614874276422,1.805614874276422,27.150861990899987,34.0257416887565,1.805614874276422,17.952870259520825,62.48884056872009,20.99983627442218,1.1271988359278458,25.479756318278056
260,Drinking Water,TOWN OF TAYLORTOWN NC,3.7,35.20766,-79.48587,9.42168116847698,2.3687461764476203,8.169934235287833,8.169934235287833,23.885861841074274,43.234897362198524,8.169934235287833,19.74729169291107,71.59420589344563,14.276775285594162,1.0695831776325258,30.62532715402845
261,Drinking Water,TOWN OF MOUNT PLEASANT  NC,3.6,35.39931,-80.4359,24.86709312050135,10.488064959307286,12.824306499059276,12.824306499059276,10.817418806190954,27.509333554927228,12.824306499059276,28.695245985201595,86.38297014421482,33.4117599254198,13.273539787970865,3.58045590278457
262,Drinking Water,TOWN OF BLACK MOUNTAIN NC,3.5,35.6179,-82.32123,27.986355262119293,5.196035006906518,0.8735064230791658,0.8735064230791658,11.297746093930108,97.27218000398884,0.8735064230791658,94.65806550414318,150.36927126315135,23.278680257817495,0.23262461171040907,11.945770913108898
263,Drinking Water,CITY OF MOUNT HOLLY NC,3.3,35.29564,-81.01634,11.77853699458923,1.7652393584542376,0.693265308693578,0.693265308693578,8.293037383140474,4.922036955837437,0.693265308693578,11.83586534481201,128.59894246818885,11.198450328906873,14.003990635740388,8.46175160690165
264,Drinking Water,CITY OF ROXBORO  NC,3.3,36.39375,-78.98279,12.650891507974373,5.4682475887557365,4.796823858378696,4.796823858378696,14.391278532756107,89.75974691276758,4.796823858378696,50.3388189087933,53.96159474045303,1.1182186401632077,36.47685437095153,13.90897921903097
265,Drinking Water,TOWN OF BOLTON NC,3.2,34.32072,-78.40195,25.301694356455595,16.924309237042944,14.903431018118907,14.903431018118907,12.847893234783617,50.32379457534716,14.903431018118907,51.83679564615277,70.41258501626858,14.62571666592233,42.760739644281394,3.224582169117832
266,Drinking Water,CHOWAN CO WATER SYSTEM NC,3.1,36.13541,-76.61817,12.494850810983953,5.64758437776238,6.330617360962252,6.330617360962252,9.397716308867336,66.29577737811253,6.330617360962252,56.62131641921369,172.33501840387487,40.05856394034967,28.74726401528829,3.40833018457881
267,Drinking Water,CITY OF EDEN NC,3.1,36.48847,-79.7667,9.194478322306896,1.7212362359526714,4.876751282315022,4.876751282315022,17.89794810681041,43.311820575241924,4.876751282315022,54.027084864486504,49.22565032282877,20.610933717746224,49.43857986359829,15.067061894405027
268,Drinking Water,CLEVELAND COUNTY WATER,3.0,35.43429,-81.56212,19.682332363028237,12.904284083687363,12.792521273434174,12.792521273434174,21.06649436980116,51.11778114155643,12.792521273434174,62.29305786762688,160.7939014938166,5.942347079016861,15.77386855261789,13.821010486554565
269,Drinking Water,DUPLIN COUNTY WATER SYSTEM NC,3.0,34.88401,-78.01954,13.391595451802285,4.468858233669434,2.782807481901781,2.782807481901781,20.93226458110248,72.66334117231698,2.782807481901781,51.889787364893955,74.8938200579352,5.195625259616508,39.71812420192542,20.13849356363987
270,Drinking Water,TOWN OF MARS HILL NC,2.7,35.8265,-82.5493,42.98505690544423,9.534532030263547,11.847963941907354,11.847963941907354,12.973554188412734,117.69954967300876,11.847963941907354,78.19821023783483,128.06766036010137,27.461952703594708,7.060167807481626,10.73358539010227
271,Drinking Water,CITY OF WASHINGTON NC,2.5,35.54655,-77.05217,2.614899372283786,1.861350282377016,2.20691925042914,2.20691925042914,5.072697722991256,74.9345809011457,2.20691925042914,72.35901432237237,166.15933099242196,10.773116803441098,63.405397792991735,6.132448710125413
272,Drinking Water,PASQUOTANK CO RO WATER SYSTEM NC,2.5,36.29271,-76.31741,13.705596808993667,6.991766653765929,2.361861275302803,2.361861275302803,8.94482496322615,50.56527380720014,2.361861275302803,29.956002963312216,170.9866342954061,9.325287463740018,59.19122385990999,9.741031230150384
273,Drinking Water,CITY OF BELMONT NC,2.4,35.24385,-81.03779,9.64706293082051,4.2108721588409255,2.9087116278786422,2.9087116278786422,10.491239616074703,1.4908660060110952,2.9087116278786422,10.291319591728723,133.96816309745313,9.256330004619693,11.75821732790627,12.308313405339803
274,Drinking Water,GREENE CO REGIONAL WATER SYST NC,2.3,35.75957,-79.0193,20.576708356477074,4.786770188379618,13.011450843079738,13.011450843079738,0.00034576552666157405,65.4198066062616,13.011450843079738,24.86608723262266,22.069032480558857,14.264269296262897,18.485117550225198,5.602244233872109
275,Drinking Water,TOWN OF KINGS MOUNTAIN NC,2.3,35.24513,-81.34119,18.077619092961356,4.7016943913762494,1.0151359635647967,1.0151359635647967,24.434100068171748,27.176435340798573,1.0151359635647967,37.514596099754954,145.7830018348797,8.772370402388745,5.499330487688964,25.232489715012107
276,Drinking Water,TOWN OF HARRELLSVILLE NC,2.2,36.30266,-76.79245,33.83488912991779,18.890408141232797,6.07931791223256,6.07931791223256,3.7025689928395478,51.01603189360538,6.07931791223256,54.9441108793772,148.96453334871515,48.55012902501038,25.116409424521866,3.6606338503267732
277,Drinking Water,TOWN OF VALDESE NC,2.2,35.74069,-81.56315,7.928649478888375,8.965993571201532,0.6082406373447344,0.6082406373447344,12.469854628385754,50.70395795200044,0.6082406373447344,81.80710456490417,148.6708225954236,8.809807019968696,11.16711592083676,12.91804420667526
278,Drinking Water,TOWN OF FAITH NC,2.1,35.58708,-80.46284,8.697420557592713,9.004790678741813,4.662521394015763,4.662521394015763,16.229006441706485,8.340395959219473,4.662521394015763,8.703895167196642,70.46527558528577,14.490973198114649,8.643782767636694,17.311973418668188
279,Drinking Water,TOWN OF ROSE HILL NC,2.1,34.82822,-78.02304,12.2161339499304,5.241404382630972,1.5923512564809235,1.5923512564809235,17.4144584567025,66.6653455468505,1.5923512564809235,58.09734104478777,74.46874926984103,1.7341672987114043,37.524471879103224,16.312920215706658
280,Drinking Water,BELHAVEN WATER SYSTEM NC,2.0,35.54017,-76.62299,21.53142914910483,13.933952365555223,22.947093351070457,22.947093351070457,1.7842919523466765,76.50997950579838,22.947093351070457,73.96568033195996,204.15637031076437,25.551411898781343,69.2823729598629,21.89967551094541
281,Drinking Water,CITY OF KING NC,1.8,36.28053,-80.35937,18.889534179892323,8.033723178029577,3.202330204391783,3.202330204391783,26.61043692694471,42.87705574502772,3.202330204391783,71.9966292624435,42.09193664894154,12.486904582982467,12.249993266843783,25.50439751081913
282,Drinking Water,ORIENTAL WATER SYSTEM NC,1.8,35.031,-76.69299,22.41834580579072,19.597075036505114,22.970341416455515,22.970341416455515,20.509610727474026,23.080805393574373,22.970341416455515,22.040196757473385,196.7269455568373,10.79153572616996,20.35396391744496,15.519935861226408
283,Drinking Water, CITY OF ASHEVILLE  NC ,1.7,35.59506,-82.55149,17.2732169284995,8.433445798169709,3.1494997777546865,3.1494997777546865,5.747753069924367,95.8798826492226,3.1494997777546865,93.40724765220243,130.29434672966266,2.6467356976892966,0.03482606134113222,4.0462054578941675
284,Drinking Water,LA GRANGE WATER SYSTEM NC,1.7,35.30683,-77.78803,16.031862029038255,6.282854131772919,3.0038517646567526,3.0038517646567526,10.151418616879647,92.76269359193843,3.0038517646567526,16.965104294426617,108.70234066645683,8.768502588365422,19.34803452774223,7.185092520564709
285,Drinking Water,DURHAM COUNTY ROUGEMONT WATER SYSTEM NC,1.6,36.21848,-78.9264,8.360486248349186,8.696228605719645,10.94243518188364,10.94243518188364,15.854763722591256,90.27341901000779,10.94243518188364,41.245280084903094,33.8960115292347,20.869596351484567,22.420762384722853,22.30175757977564
286,Drinking Water,ONSLOW WTR AND SEWER AUTHORITY NC,1.6,35.75957,-79.0193,20.576708356477074,4.786770188379618,13.011450843079738,13.011450843079738,0.00034576552666157405,65.4198066062616,13.011450843079738,24.86608723262266,22.069032480558857,14.264269296262897,18.485117550225198,5.602244233872109
287,Drinking Water,TOWN OF SURF CITY NC,1.5,34.42711,-77.54608,7.146764261535048,2.225032393284797,7.8287933274004535,7.8287933274004535,10.367121273110534,35.49137324141278,7.8287933274004535,26.885000707186126,126.94539809585176,18.244030627014347,28.26264235628473,16.14259866770497
288,Drinking Water,BEAUFORT CO SOUTHSIDE NC,1.4,35.75957,-79.0193,20.576708356477074,4.786770188379618,13.011450843079738,13.011450843079738,0.00034576552666157405,65.4198066062616,13.011450843079738,24.86608723262266,22.069032480558857,14.264269296262897,18.485117550225198,5.602244233872109
289,Drinking Water,FIRST CRAVEN SANITARY DISTRICT NC,1.4,35.12163,-77.00434,6.594278730251619,5.851288199848867,2.2690582310983762,2.2690582310983762,33.1621060709441,27.919301176766286,2.2690582310983762,25.89303876701679,169.99711353720124,14.991805035910119,36.05538842570347,32.95073665361689
290,Drinking Water,TOWN OF GREENEVERS NC,1.4,34.82239,-77.92693,13.197291912140287,6.202369807799183,8.660100186113667,8.660100186113667,11.46503902442018,64.64197033920657,8.660100186113667,50.557214608426854,83.25618755751651,2.7717351737584885,29.11908619677845,16.312920215706658
291,Drinking Water,TOWN OF PINK HILL NC,1.4,35.05516,-77.74637,0.8157351471223363,26.397044881452047,11.264660110352267,11.264660110352267,13.632501184752861,78.58392273742548,11.264660110352267,38.34895618239531,102.35142906932035,7.9804353735948625,39.00823783331983,4.073256976258556
292,Drinking Water,AYDEN TOWN OF NC,1.2,35.47266,-77.41552,5.093275959038791,9.107451547609383,7.4044313830534305,7.4044313830534305,7.636039213181299,80.08641996343485,7.4044313830534305,51.916381196885084,137.18668174352442,11.49416438860636,52.43341276709457,5.407907039393447
